Region;Navn;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Anmodning om bosetting;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Opprinnelig anmodning;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Faktisk bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting;Bosetting enslige mindreårige: Vedtak om bosetting
K1828;Nesna;5;5;20;4;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;10;10;6;6;.;.;:;0;;200;200;30;150.00;.;.;:;.;;10;10;20;10;.;.;:;0;;200;200;100;250.00;.;.;:;.;
K1832;Hemnes;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1833;Rana;0;0;25;4;:;:;:;0;0;.;.;100;100.00;:;:;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;11;7;:;.;:;:;;.;.;44;175.00;:;.;:;:;;0;0;25;0;:;:;:;0;;.;.;100;.;:;:;:;.;
K1834;Lurøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1835;Træna;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1836;Rødøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1837;Meløy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1838;Gildeskål;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1839;Beiarn;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1840;Saltdal;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1841;Fauske;0;0;25;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1845;Sørfold;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1848;Steigen;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1849;Hamarøy (t.o.m. 2019);5;5;20;9;.;:;;;;100;100;100;100.00;100;:;;;;;;;;;;;;;;;;;;;;;;9;9;5;8;.;:;;;;180;180;25;88.89;.;:;;;;8;8;20;13;.;:;;;;160;160;100;144.44;.;:;;;
K1850;Tysfjord (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1851;Lødingen;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1852;Tjeldsund (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1853;Evenes;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1854;Ballangen (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1856;Røst;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1857;Værøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1859;Flakstad;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1860;Vestvågøy;5;5;25;4;5;:;:;0;0;100;100;100;100.00;100;:;:;.;;;;;;;;:;;;;;;;;;.;;;7;5;7;8;:;:;:;0;;140;100;28;200.00;:;:;:;.;;7;5;10;4;5;:;:;0;;140;100;40;100.00;100;:;:;.;
K1865;Vågan;5;5;25;4;5;:;:;0;0;100;100;100;100.00;100;:;:;.;;;;;;;;:;;;;;;;;;.;;;7;14;:;:;:;:;:;0;;140;280;:;.;:;:;:;.;;5;7;5;5;5;:;:;0;;100;140;20;125.00;100;:;:;.;
K1866;Hadsel;0;0;10;4;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;11;:;.;.;:;0;;.;.;110;.;.;.;:;.;;0;0;14;5;.;.;:;0;;.;.;140;125.00;.;.;:;.;
K1867;Bø (Nordland);0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1868;Øksnes;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1870;Sortland;5;5;20;9;:;:;:;:;0;100;100;100;100.00;:;:;:;:;;;;;;;;:;;;;;;;;;.;;;6;12;13;13;:;.;:;:;;120;240;65;144.44;:;.;:;:;;5;5;20;9;:;:;:;:;;100;100;100;100.00;:;:;:;:;
K1871;Andøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1874;Moskenes;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5401;Tromsø;5;10;50;14;:;:;:;:;5;100;100;100;100.00;:;:;:;:;;;;;;;;:;;;;;;;;;.;;;11;7;7;15;:;:;:;:;;220;70;14;107.14;:;:;:;:;;5;10;35;15;:;:;:;:;;100;100;70;107.14;:;:;:;:;
K5402;Harstad;0;0;20;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;:;;.;.;:;.;.;.;:;:;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5411;Kvæfjord;0;5;3;.;.;.;:;0;0;.;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;0;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;0;.;.;.;.;:;.;
K1913;Skånland (t.o.m. 2019);0;10;15;.;.;.;;;;.;100;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;:;8;15;.;.;.;;;;.;80;100;.;.;.;;;;0;10;15;10;.;.;;;;.;100;100;.;.;.;;;
K5413;Ibestad;5;5;20;5;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;5;4;6;:;:;.;:;0;;100;80;30;.;:;.;:;.;;2;5;5;5;.;.;:;0;;40;100;25;100.00;.;.;:;.;
K5414;Gratangen;0;0;3;10;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;8;7;.;.;:;0;;.;.;266.7;70.00;.;.;:;.;;0;0;15;10;.;.;:;0;;.;.;500;100.00;.;.;:;.;
K5415;Lavangen;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5416;Bardu;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5417;Salangen;10;10;25;10;:;:;:;:;4;100;100;100;100.00;:;:;:;:;;;;;;;;:;;;;;;;;;.;;;11;16;12;8;:;:;:;:;;110;160;48;80.00;:;:;:;:;;10;15;17;15;:;:;:;:;;100;150;68;150.00;:;:;:;:;
K5418;Målselv;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5419;Sørreisa;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5420;Dyrøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K1927;Tranøy (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1928;Torsken (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K1929;Berg (t.o.m. 2019);3;0;3;.;.;.;;;;100;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;0;.;0;.;.;.;;;;3;0;.;.;.;.;;;;100;.;.;.;.;.;;;
K1931;Lenvik (t.o.m. 2019);0;0;15;10;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;8;5;:;:;;;;.;.;53.3;50.00;:;:;;;;0;0;15;4;.;.;;;;.;.;100;40.00;.;.;;;
K5422;Balsfjord;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5423;Karlsøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5424;Lyngen;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5425;Storfjord;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5426;Kåfjord;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5427;Skjervøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5428;Nordreisa;0;0;3;4;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;8;:;.;.;:;0;;.;.;266.7;.;.;.;:;.;;0;0;10;4;.;.;:;0;;.;.;333.3;100.00;.;.;:;.;
K5429;Kvænangen;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5404;Vardø;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5405;Vadsø;10;10;40;6;:;.;:;0;0;100;100;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;35;19;29;6;:;.;:;0;;350;190;72.5;100.00;:;.;:;.;;42;20;30;6;:;.;:;0;;420;200;75;100.00;:;.;:;.;
K2004;Hammerfest (t.o.m. 2019);5;5;30;7;:;:;;;;100;100;100;100.00;:;:;;;;;;;;;;;;;;;;;;;;;;6;5;9;7;:;:;;;;120;100;30;100.00;:;:;;;;7;5;20;10;:;:;;;;140;100;66.7;142.86;:;:;;;
K5430;Kautokeino;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5403;Alta;5;5;30;4;:;:;:;:;4;100;100;100;100.00;:;:;:;:;;;;;;;;:;;;;;;;;;.;;;13;13;6;6;:;:;:;:;;260;260;20;150.00;:;:;:;:;;15;10;10;8;:;:;:;:;;300;200;33.3;200.00;:;:;:;:;
K5432;Loppa;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5433;Hasvik;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K2017;Kvalsund (t.o.m. 2019);0;0;3;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;:;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K5434;Måsøy;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5435;Nordkapp;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5436;Porsanger;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;8;.;.;.;:;0;;.;.;266.7;.;.;.;:;.;
K5437;Karasjok;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5438;Lebesby;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5439;Gamvik;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5440;Berlevåg;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5441;Tana;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5442;Nesseby;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5443;Båtsfjord;0;0;3;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K5444;Sør-Varanger;0;0;20;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K3019;Vestby;0;0;10;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;:;0;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K0213;Ski (t.o.m. 2019);0;8;25;6;:;:;;;;.;100;100;100.00;:;:;;;;;;;;;;;;;;;;;;;;;;:;:;8;6;.;:;;;;.;.;32;100.00;.;:;;;;0;3;25;8;:;:;;;;.;37.5;100;133.33;:;:;;;
K3021;Ås;0;0;10;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;:;.;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;5;.;.;.;:;0;;.;.;50;.;.;.;:;.;
K3022;Frogn;4;3;12;.;.;.;:;0;0;100;100;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;4;:;:;:;.;.;:;0;;100;.;:;.;.;.;:;.;;4;2;12;3;.;.;:;0;;100;66.7;100;.;.;.;:;.;
K3023;Nesodden;7;5;17;5;:;.;:;0;0;100;100;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;7;:;8;9;:;:;:;0;;100;.;47.1;180.00;:;:;:;.;;0;2;17;9;:;.;:;0;;0;40;100;180.00;:;.;:;.;
K0217;Oppegård (t.o.m. 2019);0;2;20;3;:;.;;;;.;100;100;100.00;:;100;;;;;;;;;;;;;;;;;;;;;;:;:;13;6;:;:;;;;.;.;65;200.00;:;:;;;;0;2;20;3;:;.;;;;.;100;100;100.00;:;.;;;
K3024;Bærum;7;14;65;15;8;:;:;:;4;100;100;100;100.00;100;:;:;:;;;;;;;;5;;;;;;;;;.;;;8;14;28;23;5;:;:;:;;114.3;100;43.1;153.33;62.5;:;:;:;;7;14;65;25;8;:;5;:;;100;100;100;166.67;100;:;153;:;
K0220;Asker (t.o.m. 2019);7;15;45;7;8;:;;;;100;100;100;100.00;100;:;;;;;;;;;;;;;;;;;;;;;;11;14;42;12;7;5;;;;157.1;93.3;93.3;171.43;87.5;125;;;;10;15;45;10;8;:;;;;142.9;100;100;142.86;100;:;;;
K0221;Aurskog-Høland (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;:;.;.;.;;;;.;.;:;.;.;.;;;;0;0;6;5;.;.;;;;.;.;60;.;.;.;;;
K0226;Sørum (t.o.m. 2019);0;0;10;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;:;.;.;;;;.;.;0;.;.;.;;;;0;0;.;5;.;.;;;;.;.;.;.;.;.;;;
K0227;Fet (t.o.m. 2019);0;0;5;.;.;.;;;;.;.;100;100.00;100;100;;;;;;;;;;;;;;;;;;;;;;0;0;0;.;.;.;;;;.;.;0;.;.;.;;;;0;0;.;.;.;.;;;;.;.;.;.;.;.;;;
K3027;Rælingen;0;0;10;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;:;.;.;:;0;;.;.;:;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K3028;Enebakk;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;:;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
K3029;Lørenskog;2;3;20;5;:;.;:;0;0;100;100;100;100.00;:;100;:;.;;;;;;;;:;;;;;;;;;.;;;8;7;7;:;:;.;:;0;;400;233.3;35;.;:;.;:;.;;5;8;12;5;:;.;:;0;;250;266.7;60;100.00;:;.;:;.;
K0231;Skedsmo (t.o.m. 2019);2;5;37;7;:;:;;;;100;100;100;100.00;:;:;;;;;;;;;;;;;;;;;;;;;;:;4;15;9;:;:;;;;.;80;40.5;128.57;:;:;;;;2;2;20;7;:;:;;;;100;40;54.1;100.00;:;:;;;
K3031;Nittedal;0;0;15;4;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;:;:;.;.;:;:;;.;.;:;.;.;.;:;:;;0;0;15;4;.;.;:;0;;.;.;100;100.00;.;.;:;.;
K3032;Gjerdrum;0;0;5;.;.;.;:;0;0;.;.;100;100.00;100;100;:;.;;;;;;;;:;;;;;;;;;.;;;0;0;0;.;.;.;:;0;;.;.;0;.;.;.;:;.;;0;0;.;.;.;.;:;0;;.;.;.;.;.;.;:;.;
